X,name,year,month,province,meantemp,rain,humi,number,seq,SO2,NO2,PM10,CO,O3_8h,PM2.5,beta_cases,beta_smooth_2,beta_smooth_3,beta_smooth_4,beta_smooth_5,sunlight,population,,,,
1529,江蘇,2020,5,Jiangsu,23,33.7,71,42,89,9,33,60,0.85,150,31,39.09065701,45.94785237,43.77552576,40.93276944,40.51015137,167.8,84770000,,,,
1530,江蘇,2020,6,Jiangsu,25.8,281.6,87,54,90,6,25,36,0.84,121,20,39.43087253,39.26076477,39.11373622,42.5365641,41.45592636,95.2,84770000,,,,
1531,江蘇,2020,7,Jiangsu,25.4,271.9,95,59,91,5,26,37,0.81,103,23,38.8196791,39.12527582,38.46130902,38.61864602,37.8873921,95.2,84770000,,,,
1532,江蘇,2020,8,Jiangsu,30.1,114.3,82,72,92,6,24,37,0.7,131,16,37.13337542,37.97652726,36.97181032,37.58657587,39.21200322,202.5,84770000,,,,
1533,江蘇,2020,9,Jiangsu,24.1,82.8,78,53,93,8,34,45,0.73,135,22,34.96237643,36.04787592,39.26982149,39.15728589,40.4860803,171.3,84770000,,,,
1534,江蘇,2020,10,Jiangsu,17.5,64.9,74,82,94,7,41,54,0.69,100,23,45.71371262,40.33804452,42.15911566,40.9026806,39.51504066,154.3,84770000,,,,
1535,江蘇,2020,11,Jiangsu,13.2,76.8,76,186,95,6,43,63,0.73,72,29,45.80125793,45.75748528,41.82648382,40.11045697,40.11045697,140.4,84770000,,,,
1536,江蘇,2020,12,Jiangsu,4.6,20.6,67,223,96,9,56,93,0.95,51,58,33.96448091,39.88286942,39.88286942,41.82648382,41.82648382,137.5,84770000,,,,
1537,河南,2013,1,Henan,0.21,8.67,65.58,104,1,96,69,294,4.8,23,205,3.748549267,3.748549267,12.38109981,12.38109981,17.34741236,85.99,94130000,,,,
1538,河南,2013,2,Henan,3.6,18.13,71.42,44,2,64,45,219,3.3,47,149,21.01365036,12.38109981,17.34741236,17.34741236,18.74887436,70.28,94130000,,,,
1539,河南,2013,3,Henan,11.01,12.29,52.89,73,3,51,47,159,2.4,57,82,27.28003746,24.14684391,23.74898272,18.74887436,19.55403276,153.25,94130000,,,,
1540,河南,2013,4,Henan,15.65,31.79,52.32,88,4,47,44,139,2.4,82,76,22.95326034,25.1166489,24.33598805,23.50540363,23.24536929,209.85,94130000,,,,
1541,河南,2013,5,Henan,22.01,125.43,64.21,73,5,44,53,150,1.9,100,87,22.77466636,22.86396335,22.6443862,23.80329902,22.74283141,166.93,94130000,,,,
1542,河南,2013,6,Henan,26.06,34.74,64.74,77,6,30,43,154,1.8,101,88,22.20523191,22.48994913,21.16028642,21.6085299,21.66616452,183.21,94130000,,,,
1543,河南,2013,7,Henan,28.68,133.66,75.58,39,7,19,36,130,1.8,63,74,18.50096101,20.35309646,20.86763197,21.34439057,22.11699717,165.41,94130000,,,,
1544,河南,2013,8,Henan,28.77,111.67,68.21,27,8,26,36,102,1.9,94,59,21.89670301,20.19883201,21.86836252,21.95257987,23.14627634,248.11,94130000,,,,
1545,河南,2013,9,Henan,22.18,40.54,71.11,28,9,36,47,132,2.6,82,86,25.20742355,23.55206328,25.00839626,23.38153744,24.11574217,144.6,94130000,,,,
1546,河南,2013,10,Henan,16.51,20.89,62.16,48,10,63,53,197,3.2,76,148,27.92106221,26.56424288,26.72701561,25.51943746,25.09735251,173.23,94130000,,,,
1547,河南,2013,11,Henan,9.02,36.12,65.74,79,11,82,58,134,2.7,33,80,27.05256106,27.48681164,26.12754533,25.89751488,24.40016066,156.37,94130000,,,,
1548,河南,2013,12,Henan,2.78,0.25,57.42,103,12,93,62,172,2.4,11,113,23.4090127,25.23078688,22.95743919,24.19834494,23.94423002,137.03,94130000,,,,
1549,河南,2014,1,Henan,3.69,2.96,53.32,57,13,90,62,204,2.6,38,147,18.4107438,20.90987825,21.58250894,22.95002197,24.05706172,126.55,94360000,,,,
1550,河南,2014,2,Henan,2.31,37.32,74.58,35,14,71,42,165,2.1,56,125,22.92777032,20.66925706,23.27457828,23.30818689,23.86530178,54.14,94360000,,,,
1551,河南,2014,3,Henan,12.08,9.02,57.89,62,15,58,46,160,1.6,84,90,28.48522073,25.70649553,25.83558413,23.97937405,24.49137767,178.17,94360000,,,,
1552,河南,2014,4,Henan,16.06,89.17,69.89,89,16,39,42,139,1.8,93,77,26.09376134,27.28949104,27.03945807,26.01153613,25.55349491,149.87,94360000,,,,
1553,河南,2014,5,Henan,22.04,53.81,56.79,132,17,39,40,138,1.4,117,62,26.53939214,26.31657674,25.45149451,26.20992606,25.09353538,214.48,94360000,,,,
1554,河南,2014,6,Henan,25.36,61.15,66.32,154,18,34,35,120,1.4,137,72,23.72133004,25.13036109,23.62956494,24.24561404,23.84654917,159.51,94360000,,,,
1555,河南,2014,7,Henan,27.44,71.42,70.16,113,19,26,31,101,1.1,133,55,20.62797264,22.17465134,22.19986413,23.28474613,23.68741435,228.2,94360000,,,,
1556,河南,2014,8,Henan,24.73,107.47,77.05,74,20,29,33,96,1.1,107,52,22.25028972,21.43913118,22.72544986,22.9744199,23.50362704,142.95,94360000,,,,
1557,河南,2014,9,Henan,20.65,200.12,84,88,21,26,36,87,1.3,78,51,25.29808722,23.77418847,24.38961085,23.4492013,24.26399086,101.29,94360000,,,,
1558,河南,2014,10,Henan,16.9,48.85,73.16,97,22,45,47,130,1.5,62,80,25.62045561,25.45927141,26.14723065,25.17299541,25.40697617,136.79,94360000,,,,
1559,河南,2014,11,Henan,9.48,41.86,71.11,161,23,59,57,165,1.8,43,110,27.52314911,26.57180236,26.49550131,26.19614779,25.5489188,116.72,94360000,,,,
1560,河南,2014,12,Henan,3.24,0.54,47.05,210,24,90,56,131,1.8,44,74,26.34289921,26.93302416,25.60868373,25.6116267,24.30410449,173.63,94360000,,,,
1561,河南,2015,1,Henan,3.13,12.76,59.26,265,25,70,61,183,2,45,122,22.96000287,24.65145104,22.79230592,23.97501672,24.55050448,116.79,94800000,,,,
1562,河南,2015,2,Henan,4.87,11.17,59.26,121,26,53,43,168,1.7,69,103,19.07401567,21.01700927,22.96215803,23.80734332,24.6656048,122.63,94800000,,,,
1563,河南,2015,3,Henan,10.34,34.64,62.58,127,27,39,42,152,1.3,81,82,26.85245554,22.96323561,24.67504065,24.2462812,24.39960864,145.96,94800000,,,,
1564,河南,2015,4,Henan,15.15,85.67,66.32,213,28,33,37,133,1.1,106,68,28.09865073,27.47555313,26.65467488,24.75951008,24.17366884,198.75,94800000,,,,
1565,河南,2015,5,Henan,21.07,92.5,67.84,289,29,32,33,136,1.1,133,76,25.01291837,26.55578455,24.98062433,25.44858213,24.37075838,197.97,94800000,,,,
1566,河南,2015,6,Henan,24.37,140.25,68.47,232,30,26,30,118,1.1,131,62,21.8303039,23.42161113,22.30089521,23.75033409,23.14223979,124.72,94800000,,,,
1567,河南,2015,7,Henan,26.43,90.01,74.68,146,31,18,27,98,1,120,58,20.05946335,20.94488362,20.86654329,21.90313706,23.05279272,191.43,94800000,,,,
1568,河南,2015,8,Henan,25.69,117.51,77.53,76,32,19,27,89,1,121,49,20.70986262,20.38466298,22.80691378,22.56276131,23.69198886,188.73,94800000,,,,
1569,河南,2015,9,Henan,21.61,43.3,74.95,85,33,24,35,99,1.2,107,55,27.65141536,24.18063899,25.52339235,24.1574101,24.21667667,137.41,94800000,,,,
1570,河南,2015,10,Henan,16.47,44.3,64.95,158,34,38,48,128,1.4,86,69,28.20889908,27.93015722,26.77135246,25.25598,25.39339573,156.25,94800000,,,,
1571,河南,2015,11,Henan,7.23,71.42,84.47,177,35,34,45,116,1.7,43,77,24.45374293,26.33132101,26.20190022,26.564279,25.22763081,46.83,94800000,,,,
1572,河南,2015,12,Henan,3.64,3.29,63.79,196,36,55,62,214,2.4,43,135,25.94305864,25.19840078,23.42594653,24.62168467,23.57109154,115.83,94800000,,,,
1573,河南,2016,1,Henan,0.32,6.84,61.53,178,37,58,59,208,2.4,44,136,19.88103802,22.91204833,21.73093856,22.41163966,24.3451236,NA,95320000,,,,
1574,河南,2016,2,Henan,5.03,16.57,46.89,55,38,53,42,151,1.9,76,84,19.36871903,19.62487853,23.77627214,24.31796876,24.64374076,172.27,95320000,,,,
1575,河南,2016,3,Henan,11.18,13.98,51.68,119,39,45,48,174,1.5,102,81,32.07905936,25.72388919,25.79820238,24.31891129,24.31109431,NA,95320000,,,,
1576,河南,2016,4,Henan,17.63,56.97,66.11,167,40,34,42,146,1.3,120,67,25.94682874,29.01294405,27.43523816,25.41860838,24.80785891,165.4,95320000,,,,
1577,河南,2016,5,Henan,20.4,77.38,61.58,192,41,25,32,97,1,137,45,24.27982639,25.11332756,24.19717206,26.16764388,25.43065864,175.47,95320000,,,,
1578,河南,2016,6,Henan,25.3,129.44,68.05,135,42,19,30,84,1.1,151,43,22.36486105,23.32234372,23.04246837,23.76855846,23.22647966,190.57,95320000,,,,
1579,河南,2016,7,Henan,27.5,179.07,78.16,117,43,12,23,70,1.1,123,40,22.48271766,22.42378935,21.96858107,22.5463924,23.42066806,176.2,95320000,,,,
1580,河南,2016,8,Henan,26.93,77.15,77.21,64,44,15,24,67,1.1,124,38,21.05816449,21.77044107,23.48621762,23.20587847,24.23512269,165.47,95320000,,,,
1581,河南,2016,9,Henan,23.2,56.24,65.89,69,45,25,39,100,1.3,139,52,26.9177707,23.98796759,25.44267825,24.7026881,25.04543936,121.47,95320000,,,,
1582,河南,2016,10,Henan,15.67,4.49,79.76,103,46,20,41,80,1.2,66,44,28.35209955,27.63493512,27.22877156,25.68611979,25.13200187,69.87,95320000,,,,
1583,河南,2016,11,Henan,8.6,35.5,76.95,152,47,28,51,161,1.6,49,96,26.41644442,27.38427199,25.89469139,26.15046122,25.35567052,101.67,95320000,,,,
1584,河南,2016,12,Henan,4.95,24.17,71.32,130,48,37,59,201,2.1,47,142,22.9155302,24.66598731,23.83616079,24.96514548,24.86455713,100.07,95320000,,,,
1585,河南,2017,1,Henan,2.82,24.96,67.08,97,49,35,54,198,2.4,51,134,22.17650775,22.54601898,23.18474723,23.99267153,24.82461819,102.36,95590000,,,,
1586,河南,2017,2,Henan,5.31,17.75,60.89,72,50,34,47,154,1.7,80,100,24.46220373,23.31935574,24.93037211,24.42666164,25.26093642,125.27,95590000,,,,
1587,河南,2017,3,Henan,9.74,19.66,57.47,108,51,29,46,126,1.2,95,73,28.15240486,26.3073043,27.07088138,25.84728797,26.50896248,142.28,95590000,,,,
1588,河南,2017,4,Henan,17.27,45.6,60.33,145,52,23,38,115,1.2,115,54,28.59803556,28.37522021,28.63536697,27.59207616,26.57394007,200.97,95590000,,,,
1589,河南,2017,5,Henan,23.09,67,56.62,297,53,20,33,135,1,162,52,29.1556605,28.87684803,26.75169725,27.10187415,25.92585062,250.88,95590000,,,,
1590,河南,2017,6,Henan,25.29,90.43,65.42,262,54,14,31,94,1,177,47,22.50139569,25.8285281,24.29293755,25.36921205,24.50752521,190.62,95590000,,,,
1591,河南,2017,7,Henan,28.71,136.51,73.65,170,55,9,22,70,1,141,37,21.22175647,21.86157608,21.59464333,23.48489762,23.90295776,216.69,95590000,,,,
1592,河南,2017,8,Henan,26.97,144.38,77.07,93,56,12,26,72,1.1,140,39,21.06077784,21.14126715,22.6192442,22.58978207,23.95185217,181.76,95590000,,,,
1593,河南,2017,9,Henan,22.24,154.69,78.96,78,57,16,36,85,1.1,125,43,25.57519829,23.31798806,25.34536956,24.31446629,25.61602667,132.8,95590000,,,,
1594,河南,2017,10,Henan,14.74,122.73,81.41,118,58,15,42,89,1.1,74,51,29.40013256,27.48766542,28.59919968,26.71459422,26.91459034,89.52,95590000,,,,
1595,河南,2017,11,Henan,9.85,6.29,56.37,220,59,22,55,136,1.2,66,75,30.82226818,30.11120037,29.3123252,28.37804347,26.49754635,156.75,95590000,,,,
1596,河南,2017,12,Henan,4.02,1.62,48.96,398,60,24,57,148,1.5,57,94,27.71457485,29.26842152,25.83746697,26.72813337,25.27578964,169.46,95590000,,,,
1597,河南,2018,1,Henan,-0.19,38.9,64.45,254,61,21,51,155,1.6,59,111,18.97555787,23.34506636,22.05218249,24.24470392,25.23438015,106.45,96050000,,,,
1598,河南,2018,2,Henan,4.22,11.82,50.81,88,62,20,39,144,1.3,84,86,19.46641476,19.22098632,22.54501925,23.83740815,24.73957005,153.75,96050000,,,,
1599,河南,2018,3,Henan,11.68,34.56,65.51,103,63,15,39,124,1.1,109,75,29.19308511,24.32974993,25.66923918,23.99581886,24.64408836,176.3,96050000,,,,
1600,河南,2018,4,Henan,17.29,NA,63.94,171,64,16,35,145,1,123,52,28.34821768,28.77065139,28.25948972,26.06122098,25.74044703,185.36,96050000,,,,
1601,河南,2018,5,Henan,21.9,139.73,68.31,208,65,14,30,105,0.9,147,46,27.23716638,27.79269203,26.68091176,27.3089551,25.90316282,166.59,96050000,,,,
1602,河南,2018,6,Henan,26.85,83.53,61.06,252,66,12,28,79,0.9,188,37,24.45735123,25.8472588,23.99150377,25.08068225,24.95965711,221.38,96050000,,,,
1603,河南,2018,7,Henan,28.53,138.58,77.37,126,67,9,22,62,0.8,136,33,20.27999369,22.36867246,23.07096715,24.11251696,24.69276593,198.53,96050000,,,,
1604,河南,2018,8,Henan,28.08,128.89,75.47,98,68,11,23,66,1,148,35,24.47555654,22.37777512,23.92310402,24.05666582,25.55978857,221.52,96050000,,,,
1605,河南,2018,9,Henan,21.87,65.78,69.66,99,69,13,36,75,1,124,34,27.01376182,25.74465918,27.68719932,25.83539791,26.73889053,150.41,96050000,,,,
1606,河南,2018,10,Henan,16.39,3.61,53.43,180,70,18,53,111,1,121,57,31.57227959,29.2930207,29.64630081,28.35361475,27.96449848,208.22,96050000,,,,
1607,河南,2018,11,Henan,9.58,38.65,72.41,361,71,16,53,155,1.3,68,97,30.35286103,30.96257031,29.44439135,28.83673397,26.80145641,117.76,96050000,,,,
1608,河南,2018,12,Henan,2.45,22.41,60.64,486,72,20,57,163,1.4,41,102,26.40803343,28.38044723,25.14041355,26.74838006,25.54926323,86.88,96050000,,,,
1609,河南,2019,1,Henan,1.4,13.4,53,305,73,18,68,165,1.38,38,122,18.66034618,22.53418981,21.94039184,24.04350914,25.55162497,71.4,96400000,,,,
1610,河南,2019,2,Henan,2.5,11.8,63,93,74,12,44,151,1.13,76,121,20.75279592,19.70657105,23.66574346,24.35131595,24.52984731,74.9,96400000,,,,
1611,河南,2019,3,Henan,12.8,2,43,192,75,11,49,113,0.69,101,54,31.58408829,26.1684421,25.86028565,24.06030078,25.06406413,213.7,96400000,,,,
1612,河南,2019,4,Henan,16.6,29.6,56,188,76,9,41,114,0.82,116,54,25.24397275,28.41403052,28.63572619,26.66499362,26.12562146,181.9,96400000,,,,
1613,河南,2019,5,Henan,23.8,0.6,40,275,77,9,38,116,0.64,149,40,29.07911754,27.16154514,26.09707436,27.46882784,26.06751648,212.4,96400000,,,,
1614,河南,2019,6,Henan,28.8,86.1,47,282,78,6,34,79,0.64,179,30,23.9681328,26.52362517,24.50317379,24.68837353,24.26121446,169.7,96400000,,,,
1615,河南,2019,7,Henan,29.8,99.9,58,158,79,4,36,69,0.73,174,30,20.46227102,22.21520191,22.32766068,24.01552489,25.03221101,168.7,96400000,,,,
1616,河南,2019,8,Henan,27.3,254.4,67,85,80,5,31,55,0.78,145,25,22.55257821,21.50742462,24.03793491,24.02048438,25.29861361,159.5,96400000,,,,
1617,河南,2019,9,Henan,23,41.3,64,98,81,8,39,69,0.88,153,32,29.09895549,25.82576685,27.35422141,25.63123381,26.23421159,167.3,96400000,,,,
1618,河南,2019,10,Henan,16.6,81.8,64,175,82,8,48,88,0.87,90,36,30.41113053,29.75504301,29.38540291,27.67719674,27.14724353,129.2,96400000,,,,
1619,河南,2019,11,Henan,11,4,56,259,83,11,56,120,0.99,63,71,28.64612271,29.52862662,28.02822799,28.29590986,25.77758163,112.2,96400000,,,,
1620,河南,2019,12,Henan,4.5,8.5,57,301,84,11,52,109,1.2,45,89,25.02743073,26.83677672,23.1259407,24.94723816,22.95565217,159.1,96400000,,,,
1621,河南,2020,1,Henan,2.7,47.7,72,119,85,11,50,129,1.3,59,120,15.70426867,20.3658497,18.5736692,21.09178258,22.34743607,62,99410000,,,,
1622,河南,2020,2,Henan,6.3,33.5,65,19,86,8,21,74,0.82,89,60,14.9893082,15.34678844,19.3545423,20.77276441,21.61675082,150.3,99410000,,,,
1623,河南,2020,3,Henan,12.8,5.5,51,15,87,10,37,97,0.68,103,48,27.37005003,21.17967911,22.45068489,20.76408084,21.65046684,170.1,99410000,,,,
1624,河南,2020,4,Henan,16.2,22.3,49,17,88,11,41,96,0.61,127,43,24.99269645,26.18137324,25.8529191,23.13701638,24.76048747,218.1,99410000,,,,
1625,河南,2020,5,Henan,24.7,54.5,47,12,89,9,33,89,0.62,159,29,25.19601083,25.09435364,27.14769304,27.20328228,27.53415955,245.9,99410000,,,,
1626,河南,2020,6,Henan,27.1,129.1,62,21,90,6,30,76,0.67,165,30,31.25437183,28.22519133,28.43601709,27.57518693,27.78597012,121.1,99410000,,,,
1627,河南,2020,7,Henan,26.6,127,79,30,91,4,28,59,0.71,153,29,28.85766862,30.05602022,29.58038111,28.48428854,27.84689557,97.2,99410000,,,,
1628,河南,2020,8,Henan,27.5,129,82,45,92,4,27,50,0.75,122,23,28.62910288,28.74338575,27.5946984,28.50961676,28.32704719,124,99410000,,,,
1629,河南,2020,9,Henan,24.6,51.7,58,45,93,8,39,70,0.72,145,29,25.2973237,26.96321329,27.1743985,27.59521603,28.31326412,165.8,99410000,,,,
1630,河南,2020,10,Henan,15.6,31.1,67,45,94,10,56,104,0.83,72,48,27.59676891,26.44704631,28.02651637,28.17716299,27.98466303,87.5,99410000,,,,
1631,河南,2020,11,Henan,10.9,39.6,62,75,95,10,48,105,0.92,56,70,31.18545649,29.3911127,28.66562953,27.82355307,27.82355307,102.2,99410000,,,,
1632,河南,2020,12,Henan,2.9,8.4,53,110,96,12,52,115,1.04,45,83,27.21466318,29.20005983,29.20005983,28.66562953,28.66562953,132.7,99410000,,,,
1633,陝西,2013,1,Shaanxi,-1.25,1.99,53.29,143,1,110,80,301,4,29,218,4.195678396,4.195678396,16.96040694,16.96040694,24.88464736,192.12,37640000,,,,
1634,陝西,2013,2,Shaanxi,2.65,8.97,62.23,42,2,71,60,259,3.6,55,203,29.72513548,16.96040694,24.88464736,24.88464736,27.09937397,127.94,37640000,,,,
1635,陝西,2013,3,Shaanxi,10.48,7.5,43.29,111,3,50,68,327,2.2,66,121,40.73312819,35.22913184,34.73393917,27.09937397,28.75029539,218.8,37640000,,,,
1636,陝西,2013,4,Shaanxi,13.57,36.66,50,141,4,29,58,181,2.2,81,80,33.74355383,37.23834101,36.61022103,34.88894964,33.25384404,236.79,37640000,,,,
1637,陝西,2013,5,Shaanxi,18.79,107.44,63.49,208,5,19,47,117,1.3,88,54,35.35398106,34.54876744,31.93698551,34.13602118,31.77550832,188.43,37640000,,,,
1638,陝西,2013,6,Shaanxi,23.16,68.95,63.69,171,6,17,37,88,1.1,105,42,26.71342165,31.03370136,28.13361985,29.53610335,29.28634478,217.67,37640000,,,,
1639,陝西,2013,7,Shaanxi,24.12,170.8,79.37,61,7,14,35,93,1.4,108,50,22.33345684,24.52343925,25.778063,28.17204252,29.87129427,146.66,37640000,,,,
1640,陝西,2013,8,Shaanxi,24.35,78.56,73,31,8,21,38,110,1.1,121,58,28.28731051,25.31038368,29.09635621,28.50062257,30.23774797,242.51,37640000,,,,
1641,陝西,2013,9,Shaanxi,18.63,78.1,74.17,37,9,27,50,135,1.5,100,80,36.66830128,32.47780589,34.04728712,31.11882955,31.83910291,146.9,37640000,,,,
1642,陝西,2013,10,Shaanxi,13.58,29.03,68.2,67,10,34,65,188,2,66,114,37.18624959,36.92727543,36.19158239,34.21551442,33.83599122,199.22,37640000,,,,
1643,陝西,2013,11,Shaanxi,5.42,24.66,67.51,86,11,45,52,132,1.8,27,68,34.72019631,35.95322295,34.74144811,35.2231614,33.14821929,155.31,37640000,,,,
1644,陝西,2013,12,Shaanxi,-0.43,0.45,57,109,12,92,69,254,2.9,11,176,32.31789842,33.51904737,30.62884853,32.26819879,32.01696594,187,37640000,,,,
1645,陝西,2014,1,Shaanxi,0.28,1.05,44.4,61,13,98,59,203,2.5,39,127,24.84845085,28.58317463,29.39279459,30.72464502,32.16500918,188.08,37750000,,,,
1646,陝西,2014,2,Shaanxi,0.32,17.32,71.51,35,14,64,44,208,2.6,55,153,31.01203451,27.93024268,31.26231705,31.52621239,32.2055123,79.8,37750000,,,,
1647,陝西,2014,3,Shaanxi,8.78,24.05,53.89,63,15,39,47,164,2.2,79,74,37.9264658,34.46925016,34.62040408,32.17741577,33.24586479,187.55,37750000,,,,
1648,陝西,2014,4,Shaanxi,13.57,77.61,68.97,75,16,19,39,131,1.6,84,60,34.92271192,36.42458886,36.78961286,35.34521828,34.17418686,146.55,37750000,,,,
1649,陝西,2014,5,Shaanxi,17.5,56.01,57.31,136,17,18,37,139,1.3,100,66,37.51966087,36.2211864,33.977478,34.96472495,32.74332987,223.22,37750000,,,,
1650,陝西,2014,6,Shaanxi,22.17,61.61,64.86,130,18,12,34,91,1.3,115,43,29.49006122,33.50486104,30.28915722,31.44754589,30.58404882,202.79,37750000,,,,
1651,陝西,2014,7,Shaanxi,24.77,81.53,65.86,67,19,11,31,76,0.9,120,35,23.85774956,26.67390539,26.8259571,29.49938304,31.4799921,264.2,37750000,,,,
1652,陝西,2014,8,Shaanxi,21.78,118.91,73.09,26,20,11,33,80,1,104,41,27.13006051,25.49390504,30.13007948,29.97007491,31.17443649,193.61,37750000,,,,
1653,陝西,2014,9,Shaanxi,17.99,195.43,83.49,42,21,10,33,69,1.2,70,37,39.40242837,33.26624444,34.17479056,31.59553031,32.24537149,105.4,37750000,,,,
1654,陝西,2014,10,Shaanxi,13.39,38.91,74.69,64,22,18,46,135,1.4,63,72,35.99188279,37.69715558,36.74634912,34.34227697,34.50449932,139.13,37750000,,,,
1655,陝西,2014,11,Shaanxi,6.06,23.05,70.86,88,23,33,45,133,1.6,37,78,34.84473621,35.4183095,35.33000257,36.34810902,34.63946632,128.63,37750000,,,,
1656,陝西,2014,12,Shaanxi,-0.93,1.1,49.54,103,24,52,44,123,2.1,34,62,35.15338872,34.99906247,32.60100681,33.4487258,32.30974339,181.86,37750000,,,,
1657,陝西,2015,1,Shaanxi,-0.1,7.82,58.83,111,25,50,48,147,2.6,43,94,27.8048955,31.47914211,30.23736599,31.38920855,33.98309211,149.69,37930000,,,,
1658,陝西,2015,2,Shaanxi,2.38,6.73,56.23,39,26,35,34,121,1.9,70,68,27.75381375,27.77935462,33.30577854,33.76768109,33.99224458,153.79,37930000,,,,
1659,陝西,2015,3,Shaanxi,8.1,27.96,59.09,115,27,25,36,110,1.6,80,57,44.35862638,36.05622006,35.66764623,33.70195854,34.69111988,166.91,37930000,,,,
1660,陝西,2015,4,Shaanxi,13.36,77.49,61.71,150,28,17,32,92,1.5,102,37,34.89049855,39.62456246,39.29896339,36.41267598,35.40908127,212.71,37930000,,,,
1661,陝西,2015,5,Shaanxi,18.13,67.63,61.23,284,29,16,31,90,1.3,114,41,38.64776524,36.76913189,34.97765541,37.32289815,34.9074504,229.94,37930000,,,,
1662,陝西,2015,6,Shaanxi,21.2,118.12,68.14,304,30,11,26,70,1,108,34,31.39470245,35.02123384,31.76270903,32.54465641,31.59333006,154.06,37930000,,,,
1663,陝西,2015,7,Shaanxi,24.15,42.79,64.37,193,31,11,26,71,0.9,128,36,25.24565939,28.32018092,28.1427955,30.76903794,32.89502505,263.5,37930000,,,,
1664,陝西,2015,8,Shaanxi,22.6,80.23,69.31,75,32,10,27,69,0.9,111,32,27.78802467,26.51684203,31.47755252,31.45684,32.28656861,226.09,37930000,,,,
1665,陝西,2015,9,Shaanxi,18.25,109.63,77.34,146,33,11,29,70,1.1,96,40,41.3989735,34.59349909,34.93082708,32.50953515,33.2273948,132.08,37930000,,,,
1666,陝西,2015,10,Shaanxi,12.45,60.09,71.89,216,34,15,39,97,1.3,74,47,35.60548305,38.50222828,37.70109665,35.22282866,35.3487899,152.7,37930000,,,,
1667,陝西,2015,11,Shaanxi,6.73,45.85,83.14,303,35,21,40,89,1.7,36,50,36.0988334,35.85215822,35.85231711,37.23898121,35.03321636,74.97,37930000,,,,
1668,陝西,2015,12,Shaanxi,0.62,5.85,66.4,397,36,35,51,166,2,42,104,35.85263489,35.97573414,32.72054175,33.44177707,31.54625345,149.83,37930000,,,,
1669,陝西,2016,1,Shaanxi,-2.4,4.23,58.89,366,37,36,50,152,2.1,52,98,26.21015695,31.03139592,28.67565028,30.53144606,32.88353171,NA,38130000,,,,
1670,陝西,2016,2,Shaanxi,1.25,8.69,48.46,95,38,29,36,123,1.8,78,60,23.96415899,25.08715797,30.82206342,32.07970629,33.02452238,169,38130000,,,,
1671,陝西,2016,3,Shaanxi,8.31,15.73,52.37,175,39,25,45,149,1.4,97,68,42.29187432,33.12801666,34.35327335,32.31749425,33.33543984,NA,38130000,,,,
1672,陝西,2016,4,Shaanxi,15.01,35.04,58.51,281,40,15,38,101,1.1,113,44,36.80378673,39.54783053,38.83429442,35.11676056,34.2239795,172.18,38130000,,,,
1673,陝西,2016,5,Shaanxi,17.07,70.98,60.97,446,41,13,30,85,0.9,127,39,37.40722221,37.10550447,34.95462139,36.78893462,34.13404397,187.54,38130000,,,,
1674,陝西,2016,6,Shaanxi,22.63,83.62,63.51,485,42,11,26,63,0.8,145,29,30.65285523,34.03003872,30.52485293,32.09458638,31.32537486,219.69,38130000,,,,
1675,陝西,2016,7,Shaanxi,24.72,143.72,71.66,218,43,8,23,54,0.8,125,27,23.51448136,27.08366829,27.47195512,29.95577189,31.52139996,195.25,38130000,,,,
1676,陝西,2016,8,Shaanxi,24.93,71.64,71.94,94,44,10,23,61,0.9,123,33,28.24852877,25.88150507,29.84897413,30.0499444,31.26753004,199.08,38130000,,,,
1677,陝西,2016,9,Shaanxi,19.12,59.06,72.71,128,45,13,37,77,1,108,42,37.78391226,33.01622052,34.0567712,31.42119874,32.63619887,112.28,38130000,,,,
1678,陝西,2016,10,Shaanxi,12.68,2.91,79.33,176,46,13,36,74,1.1,64,41,36.13787257,36.96089241,37.13932807,34.91662825,34.54185626,86.39,38130000,,,,
1679,陝西,2016,11,Shaanxi,6.13,16.46,68.11,262,47,27,52,157,1.6,45,83,37.49619939,36.81703598,35.55894676,36.11518814,34.07462504,127.24,38130000,,,,
